"filename", "language", "XML", "Swift", "YAML", "JSON", "Markdown", "C++", "Dart", "Properties", "Groovy", "HTML", "comment", "blank", "total"
"/Users/gernotwachtler/dr/packages/collapsible_sidebar/example/web/manifest.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/gernotwachtler/dr/packages/collapsible_sidebar/lib/collapsible_sidebar.dart", "Dart", 0, 0, 0, 0, 0, 0, 296, 0, 0, 0, 0, 31, 327
"/Users/gernotwachtler/dr/packages/collapsible_sidebar/lib/collapsible_sidebar/collapsible_avatar.dart", "Dart", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 6, 38
"/Users/gernotwachtler/dr/packages/collapsible_sidebar/lib/collapsible_sidebar/collapsible_container.dart", "Dart", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 4, 33
"/Users/gernotwachtler/dr/packages/collapsible_sidebar/lib/collapsible_sidebar/collapsible_item.dart", "Dart", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 3, 20
"/Users/gernotwachtler/dr/packages/collapsible_sidebar/lib/collapsible_sidebar/collapsible_item_widget.dart", "Dart", 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 4, 102
"/Users/gernotwachtler/dr/packages/collapsible_sidebar/lib/collapsible_sidebar/unconstrained_overflow_widget.dart", "Dart", 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 90, 23, 271
"/Users/gernotwachtler/dr/packages/collapsible_sidebar/pubspec.yaml", "YAML", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 32, 6, 53
"/Users/gernotwachtler/dr/packages/dynamic_theme/CHANGELOG.md", "Markdown", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/gernotwachtler/dr/packages/dynamic_theme/README.md", "Markdown", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 17, 76
"/Users/gernotwachtler/dr/packages/dynamic_theme/analysis_options.yaml", "YAML", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 71, 3, 171
"/Users/gernotwachtler/dr/packages/dynamic_theme/lib/dynamic_theme.dart", "Dart", 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 37, 36, 215
"/Users/gernotwachtler/dr/packages/dynamic_theme/lib/theme_switcher_widgets.dart", "Dart", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 4, 34
"/Users/gernotwachtler/dr/packages/dynamic_theme/pubspec.yaml", "YAML", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 33, 6, 54
"/Users/gernotwachtler/dr/packages/quill_delta_viewer/lib/quill_delta_viewer.dart", "Dart", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4
"/Users/gernotwachtler/dr/packages/quill_delta_viewer/lib/src/viewer.dart", "Dart", 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 6, 16, 196
"/Users/gernotwachtler/dr/packages/quill_delta_viewer/pubspec.yaml", "YAML", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 32, 8, 56
"/Users/gernotwachtler/dr/packages/responsive_scaffold/CHANGELOG.md", "Markdown", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/gernotwachtler/dr/packages/responsive_scaffold/README.md", "Markdown", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 15
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/README.md", "Markdown", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 7, 17
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/app/build.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 3, 11, 60
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/app/src/debug/AndroidManifest.xml", "XML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/app/src/main/AndroidManifest.xml", "XML", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 42
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/app/src/main/res/drawable-v21/launch_background.xml", "XML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/app/src/main/res/drawable/launch_background.xml", "XML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/app/src/main/res/values-night/styles.xml", "XML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/app/src/main/res/values/styles.xml", "XML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/app/src/profile/AndroidManifest.xml", "XML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/build.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 5, 32
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/gradle.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/gradle/wrapper/gradle-wrapper.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 1, 7
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/android/settings.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 12
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/ios/Runner/AppDelegate.swift", "Swift", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 1, 123
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md", "Markdown", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/ios/Runner/Base.lproj/LaunchScreen.storyboard", "XML", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/ios/Runner/Base.lproj/Main.storyboard", "XML", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 27
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/ios/Runner/Runner-Bridging-Header.h", "C++", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/lib/main.dart", "Dart", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 5, 4, 87
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/linux/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 4, 10
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/linux/flutter/generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4, 5, 14
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/linux/main.cc", "C++", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/linux/my_application.cc", "C++", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 11, 20, 105
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/linux/my_application.h", "C++", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 5, 19
"/Users/gernotwachtler/dr/packages/responsive_scaffold/example/pubspec.yaml", "YAML", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 45, 13, 76
"/Users/gernotwachtler/dr/packages/responsive_scaffold/lib/responsive_scaffold.dart", "Dart", 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 46, 42, 402
"/Users/gernotwachtler/dr/packages/responsive_scaffold/pubspec.yaml", "YAML", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 32, 8, 56
"/Users/gernotwachtler/dr/pubspec.yaml", "YAML", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 37, 8, 122
"/Users/gernotwachtler/dr/snap/snapcraft.yaml", "YAML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/gernotwachtler/dr/test/calendar_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
"/Users/gernotwachtler/dr/test/new_changed_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 2, 111
"/Users/gernotwachtler/dr/test/parse_webpage_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 33, 214
"/Users/gernotwachtler/dr/test/save_state_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 7, 29, 223
"/Users/gernotwachtler/dr/web/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 5, 46
"/Users/gernotwachtler/dr/web/manifest.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 24
"Total", "-", 998, 70, 293, 636, 199, 199, 11788, 29, 269, 51, 856, 1547, 16935
